specimen_code,genus,species,subfamily,split,image_path
casent0101823,Technomyrmex,Technomyrmex difficilis,dolichoderinae,train,data/images/Technomyrmex/casent0101823_p.jpg
casent0101824,Crematogaster,Crematogaster ranavalonae,myrmicinae,test,data/images/Crematogaster/casent0101824_p.jpg
casent0101825,Leptogenys,,ponerinae,test,data/images/Leptogenys/casent0101825_p.jpg
casent0101827,Lioponera,,dorylinae,train,data/images/Lioponera/casent0101827_p.jpg
casent0101828,Camponotus,Camponotus dufouri,formicinae,test,data/images/Camponotus/casent0101828_p.jpg
casent0101829,Pheidole,Pheidole annemariae,myrmicinae,test,data/images/Pheidole/casent0101829_p.jpg
casent0101830,Crematogaster,Crematogaster ranavalonae,myrmicinae,test,data/images/Crematogaster/casent0101830_p.jpg
casent0101831,Lioponera,,dorylinae,train,data/images/Lioponera/casent0101831_p.jpg
casent0101832,Technomyrmex,Technomyrmex madecassus,dolichoderinae,train,data/images/Technomyrmex/casent0101832_p.jpg
casent0101833,Nylanderia,Nylanderia madagascarensis,formicinae,test,data/images/Nylanderia/casent0101833_p.jpg
casent0101834,Leptogenys,Leptogenys angusta,ponerinae,train,data/images/Leptogenys/casent0101834_p.jpg
casent0101836,Crematogaster,Crematogaster rasoherinae,myrmicinae,train,data/images/Crematogaster/casent0101836_p.jpg
casent0101837,Leptogenys,Leptogenys oswaldi,ponerinae,test,data/images/Leptogenys/casent0101837_p.jpg
casent0101838,Pheidole,Pheidole bessonii,myrmicinae,train,data/images/Pheidole/casent0101838_p.jpg
casent0101840,Crematogaster,Crematogaster ranavalonae,myrmicinae,train,data/images/Crematogaster/casent0101840_p.jpg
casent0101841,Lioponera,,dorylinae,train,data/images/Lioponera/casent0101841_p.jpg
casent0101845,Crematogaster,Crematogaster rasoherinae,myrmicinae,train,data/images/Crematogaster/casent0101845_p.jpg
casent0101847,Crematogaster,Crematogaster ranavalonae,myrmicinae,train,data/images/Crematogaster/casent0101847_p.jpg
casent0101850,Camponotus,Camponotus gouldi,formicinae,train,data/images/Camponotus/casent0101850_p.jpg
casent0101851,Camponotus,Camponotus hovahovoides,formicinae,train,data/images/Camponotus/casent0101851_p.jpg
casent0101854,Camponotus,Camponotus butteli,formicinae,train,data/images/Camponotus/casent0101854_p.jpg
casent0101859,Cardiocondyla,Cardiocondyla shuckardi,myrmicinae,train,data/images/Cardiocondyla/casent0101859_p.jpg
casent0101860,Cardiocondyla,Cardiocondyla emeryi,myrmicinae,train,data/images/Cardiocondyla/casent0101860_p.jpg
casent0101861,Crematogaster,Crematogaster agnetis,myrmicinae,test,data/images/Crematogaster/casent0101861_p.jpg
casent0101862,Pachycondyla,Euponera sikorae,ponerinae,train,data/images/Pachycondyla/casent0101862_p.jpg
casent0101864,Platythyrea,Platythyrea mocquerysi,ponerinae,train,data/images/Platythyrea/casent0101864_p.jpg
casent0101866,Crematogaster,Crematogaster madagascariensis,myrmicinae,train,data/images/Crematogaster/casent0101866_p.jpg
casent0101867,Camponotus,Camponotus radamae,formicinae,train,data/images/Camponotus/casent0101867_p.jpg
casent0101869,Pheidole,Pheidole scabrata,myrmicinae,test,data/images/Pheidole/casent0101869_p.jpg
casent0101872,Mystrium,Mystrium rogeri,amblyoponinae,train,data/images/Mystrium/casent0101872_p.jpg
casent0101877,Crematogaster,Crematogaster ranavalonae,myrmicinae,train,data/images/Crematogaster/casent0101877_p.jpg
casent0101878,Crematogaster,Crematogaster ranavalonae,myrmicinae,train,data/images/Crematogaster/casent0101878_p.jpg
casent0101881,Tetraponera,Tetraponera exasciata,pseudomyrmecinae,test,data/images/Tetraponera/casent0101881_p.jpg
casent0101883,Tetraponera,Tetraponera grandidieri,pseudomyrmecinae,train,data/images/Tetraponera/casent0101883_p.jpg
casent0101884,Leptogenys,Leptogenys ridens,ponerinae,train,data/images/Leptogenys/casent0101884_p.jpg
casent0101887,Nylanderia,Nylanderia madagascarensis,formicinae,train,data/images/Nylanderia/casent0101887_p.jpg
casent0101888,Leptogenys,Leptogenys voeltzkowi,ponerinae,train,data/images/Leptogenys/casent0101888_p.jpg
casent0101890,Platythyrea,Platythyrea mocquerysi,ponerinae,train,data/images/Platythyrea/casent0101890_p.jpg
casent0101891,Cardiocondyla,Cardiocondyla shuckardi,myrmicinae,train,data/images/Cardiocondyla/casent0101891_p.jpg
casent0101893,Camponotus,Camponotus mixtellus,formicinae,test,data/images/Camponotus/casent0101893_p.jpg
casent0101897,Pheidole,Pheidole madecassa,myrmicinae,test,data/images/Pheidole/casent0101897_p.jpg
casent0101898,Tetramorium,Tetramorium sikorae,myrmicinae,train,data/images/Tetramorium/casent0101898_p.jpg
casent0101899,Aphaenogaster,Aphaenogaster gonacantha,myrmicinae,train,data/images/Aphaenogaster/casent0101899_p.jpg
casent0101903,Tetramorium,Tetramorium tosii,myrmicinae,train,data/images/Tetramorium/casent0101903_p.jpg
casent0101906,Camponotus,Camponotus hildebrandti,formicinae,train,data/images/Camponotus/casent0101906_p.jpg
casent0101908,Camponotus,Camponotus maculatus,formicinae,train,data/images/Camponotus/casent0101908_p.jpg
casent0101913,Tetraponera,Tetraponera rakotonis,pseudomyrmecinae,train,data/images/Tetraponera/casent0101913_p.jpg
casent0101914,Leptogenys,Leptogenys truncatirostris,ponerinae,train,data/images/Leptogenys/casent0101914_p.jpg
casent0101916,Lioponera,,dorylinae,train,data/images/Lioponera/casent0101916_p.jpg
casent0101919,Camponotus,Camponotus dufouri,formicinae,train,data/images/Camponotus/casent0101919_p.jpg
casent0101924,Camponotus,Camponotus mixtellus,formicinae,train,data/images/Camponotus/casent0101924_p.jpg
casent0101926,Technomyrmex,Technomyrmex mayri,dolichoderinae,train,data/images/Technomyrmex/casent0101926_p.jpg
casent0101927,Nylanderia,Nylanderia humbloti,formicinae,train,data/images/Nylanderia/casent0101927_p.jpg
casent0101931,Camponotus,Camponotus hovahovoides,formicinae,train,data/images/Camponotus/casent0101931_p.jpg
casent0101932,Technomyrmex,Technomyrmex difficilis,dolichoderinae,train,data/images/Technomyrmex/casent0101932_p.jpg
casent0101938,Tetramorium,Tetramorium kelleri,myrmicinae,train,data/images/Tetramorium/casent0101938_p.jpg
casent0101940,Leptogenys,Leptogenys truncatirostris,ponerinae,train,data/images/Leptogenys/casent0101940_p.jpg
casent0101941,Tetraponera,Tetraponera hysterica,pseudomyrmecinae,train,data/images/Tetraponera/casent0101941_p.jpg
casent0101943,Pheidole,Pheidole grallatrix,myrmicinae,test,data/images/Pheidole/casent0101943_p.jpg
casent0101947,Leptogenys,Leptogenys voeltzkowi,ponerinae,train,data/images/Leptogenys/casent0101947_p.jpg
casent0101952,Mystrium,Mystrium voeltzkowi,amblyoponinae,train,data/images/Mystrium/casent0101952_p.jpg
casent0101954,Camponotus,Camponotus hova,formicinae,train,data/images/Camponotus/casent0101954_p.jpg
casent0101955,Hypoponera,Hypoponera indigens,ponerinae,train,data/images/Hypoponera/casent0101955_p.jpg
casent0101957,Anochetus,Anochetus madagascarensis,ponerinae,train,data/images/Anochetus/casent0101957_p.jpg
casent0101958,Hypoponera,Hypoponera indigens,ponerinae,train,data/images/Hypoponera/casent0101958_p.jpg
casent0101960,Technomyrmex,Technomyrmex madecassus,dolichoderinae,test,data/images/Technomyrmex/casent0101960_p.jpg
casent0101969,Lioponera,,dorylinae,train,data/images/Lioponera/casent0101969_p.jpg
casent0101971,Pheidole,Pheidole spinosa,myrmicinae,train,data/images/Pheidole/casent0101971_p.jpg
casent0101972,Leptogenys,Leptogenys angusta,ponerinae,train,data/images/Leptogenys/casent0101972_p.jpg
casent0101974,Technomyrmex,Technomyrmex madecassus,dolichoderinae,train,data/images/Technomyrmex/casent0101974_p.jpg
casent0101975,Leptogenys,Leptogenys truncatirostris,ponerinae,train,data/images/Leptogenys/casent0101975_p.jpg
casent0101979,Tetraponera,Tetraponera mandibularis,pseudomyrmecinae,train,data/images/Tetraponera/casent0101979_p.jpg
casent0101980,Lioponera,,dorylinae,train,data/images/Lioponera/casent0101980_p.jpg
casent0101985,Lioponera,,dorylinae,train,data/images/Lioponera/casent0101985_p.jpg
casent0101986,Odontomachus,Odontomachus coquereli,ponerinae,train,data/images/Odontomachus/casent0101986_p.jpg
casent0101987,Cataulacus,Cataulacus oberthueri,myrmicinae,train,data/images/Cataulacus/casent0101987_p.jpg
casent0101989,Leptogenys,Leptogenys voeltzkowi,ponerinae,train,data/images/Leptogenys/casent0101989_p.jpg
casent0101992,Camponotus,Camponotus becki,formicinae,train,data/images/Camponotus/casent0101992_p.jpg
casent0101993,Mystrium,Mystrium oberthueri,amblyoponinae,test,data/images/Mystrium/casent0101993_p.jpg
casent0101995,Mystrium,Mystrium voeltzkowi,amblyoponinae,train,data/images/Mystrium/casent0101995_p.jpg
casent0101998,Cataulacus,Cataulacus wasmanni,myrmicinae,train,data/images/Cataulacus/casent0101998_p.jpg
casent0102004,Platythyrea,Platythyrea bicuspis,ponerinae,test,data/images/Platythyrea/casent0102004_p.jpg
casent0102005,Platythyrea,Platythyrea bicuspis,ponerinae,train,data/images/Platythyrea/casent0102005_p.jpg
casent0102006,Platythyrea,Platythyrea bicuspis,ponerinae,train,data/images/Platythyrea/casent0102006_p.jpg
casent0102008,Platythyrea,Platythyrea mocquerysi,ponerinae,train,data/images/Platythyrea/casent0102008_p.jpg
casent0102009,Platythyrea,Platythyrea mocquerysi,ponerinae,train,data/images/Platythyrea/casent0102009_p.jpg
casent0102011,Bothroponera,Bothroponera comorensis,ponerinae,train,data/images/Bothroponera/casent0102011_p.jpg
casent0102014,Leptogenys,Leptogenys suarensis,ponerinae,train,data/images/Leptogenys/casent0102014_p.jpg
casent0102015,Leptogenys,Leptogenys antongilensis,ponerinae,test,data/images/Leptogenys/casent0102015_p.jpg
casent0102016,Leptogenys,Leptogenys antongilensis,ponerinae,train,data/images/Leptogenys/casent0102016_p.jpg
casent0102017,Leptogenys,Leptogenys gracilis,ponerinae,train,data/images/Leptogenys/casent0102017_p.jpg
casent0102019,Odontomachus,Odontomachus coquereli,ponerinae,test,data/images/Odontomachus/casent0102019_p.jpg
casent0102021,Odontomachus,Odontomachus coquereli,ponerinae,train,data/images/Odontomachus/casent0102021_p.jpg
casent0102025,Leptogenys,Leptogenys coerulescens,ponerinae,test,data/images/Leptogenys/casent0102025_p.jpg
casent0102026,Leptogenys,Leptogenys coerulescens,ponerinae,train,data/images/Leptogenys/casent0102026_p.jpg
casent0102027,Leptogenys,Leptogenys coerulescens,ponerinae,train,data/images/Leptogenys/casent0102027_p.jpg
casent0102029,Tetraponera,Tetraponera grandidieri,pseudomyrmecinae,train,data/images/Tetraponera/casent0102029_p.jpg
casent0102032,Tetraponera,Tetraponera hysterica,pseudomyrmecinae,train,data/images/Tetraponera/casent0102032_p.jpg
casent0102033,Tetraponera,Tetraponera hysterica,pseudomyrmecinae,train,data/images/Tetraponera/casent0102033_p.jpg
casent0102034,Tetraponera,Tetraponera hysterica,pseudomyrmecinae,train,data/images/Tetraponera/casent0102034_p.jpg
casent0102035,Tetraponera,Tetraponera morondaviensis,pseudomyrmecinae,test,data/images/Tetraponera/casent0102035_p.jpg
casent0102037,Tetraponera,Tetraponera rakotonis,pseudomyrmecinae,test,data/images/Tetraponera/casent0102037_p.jpg
casent0102038,Aphaenogaster,Aphaenogaster gonacantha,myrmicinae,train,data/images/Aphaenogaster/casent0102038_p.jpg
casent0102039,Aphaenogaster,Aphaenogaster gonacantha,myrmicinae,test,data/images/Aphaenogaster/casent0102039_p.jpg
casent0102040,Aphaenogaster,Aphaenogaster gonacantha,myrmicinae,train,data/images/Aphaenogaster/casent0102040_p.jpg
casent0102047,Terataner,Terataner alluaudi,myrmicinae,train,data/images/Terataner/casent0102047_p.jpg
casent0102048,Terataner,Terataner rufipes,myrmicinae,train,data/images/Terataner/casent0102048_p.jpg
casent0102049,Terataner,Terataner rufipes,myrmicinae,train,data/images/Terataner/casent0102049_p.jpg
casent0102053,Crematogaster,Crematogaster madecassa,myrmicinae,train,data/images/Crematogaster/casent0102053_p.jpg
casent0102054,Crematogaster,Crematogaster madecassa,myrmicinae,train,data/images/Crematogaster/casent0102054_p.jpg
casent0102055,Crematogaster,Crematogaster lobata,myrmicinae,train,data/images/Crematogaster/casent0102055_p.jpg
casent0102064,Nesomyrmex,Nesomyrmex sikorai,myrmicinae,train,data/images/Nesomyrmex/casent0102064_p.jpg
casent0102065,Nesomyrmex,Nesomyrmex madecassus,myrmicinae,train,data/images/Nesomyrmex/casent0102065_p.jpg
casent0102066,Meranoplus,Meranoplus radamae,myrmicinae,train,data/images/Meranoplus/casent0102066_p.jpg
casent0102067,Meranoplus,Meranoplus mayri,myrmicinae,test,data/images/Meranoplus/casent0102067_p.jpg
casent0102068,Cataulacus,Cataulacus oberthueri,myrmicinae,train,data/images/Cataulacus/casent0102068_p.jpg
casent0102069,Cataulacus,Cataulacus porcatus,myrmicinae,train,data/images/Cataulacus/casent0102069_p.jpg
casent0102071,Tetramorium,Tetramorium tosii,myrmicinae,train,data/images/Tetramorium/casent0102071_p.jpg
casent0102072,Tetramorium,Tetramorium tosii,myrmicinae,train,data/images/Tetramorium/casent0102072_p.jpg
casent0102078,Tetramorium,Tetramorium severini,myrmicinae,train,data/images/Tetramorium/casent0102078_p.jpg
casent0102092,Camponotus,Camponotus hildebrandti,formicinae,train,data/images/Camponotus/casent0102092_p.jpg
casent0102093,Terataner,Terataner foreli,myrmicinae,train,data/images/Terataner/casent0102093_p.jpg
casent0102096,Camponotus,Camponotus sikorai,formicinae,train,data/images/Camponotus/casent0102096_p.jpg
casent0102097,Camponotus,Camponotus mocquerysi,formicinae,train,data/images/Camponotus/casent0102097_p.jpg
casent0102098,Camponotus,Camponotus mocquerysi,formicinae,train,data/images/Camponotus/casent0102098_p.jpg
casent0102099,Camponotus,Camponotus leveillei,formicinae,train,data/images/Camponotus/casent0102099_p.jpg
casent0102103,Camponotus,Camponotus maculiventris,formicinae,test,data/images/Camponotus/casent0102103_p.jpg
casent0102104,Camponotus,Camponotus maculiventris,formicinae,train,data/images/Camponotus/casent0102104_p.jpg
casent0102106,Camponotus,Camponotus quadrimaculatus,formicinae,train,data/images/Camponotus/casent0102106_p.jpg
casent0102107,Camponotus,Camponotus immaculatus,formicinae,train,data/images/Camponotus/casent0102107_p.jpg
casent0102109,Camponotus,Camponotus quadrimaculatus,formicinae,train,data/images/Camponotus/casent0102109_p.jpg
casent0102110,Camponotus,Camponotus quadrimaculatus,formicinae,train,data/images/Camponotus/casent0102110_p.jpg
casent0102111,Camponotus,Camponotus immaculatus,formicinae,train,data/images/Camponotus/casent0102111_p.jpg
casent0102136,Terataner,Terataner foreli,myrmicinae,train,data/images/Terataner/casent0102136_p.jpg
casent0102139,Hypoponera,Hypoponera johannae,ponerinae,train,data/images/Hypoponera/casent0102139_p.jpg
casent0102164,Lioponera,,dorylinae,train,data/images/Lioponera/casent0102164_p.jpg
casent0102165,Lioponera,,dorylinae,test,data/images/Lioponera/casent0102165_p.jpg
casent0102171,Mystrium,Mystrium mysticum,amblyoponinae,test,data/images/Mystrium/casent0102171_p.jpg
casent0102172,Mystrium,Mystrium rogeri,amblyoponinae,test,data/images/Mystrium/casent0102172_p.jpg
casent0102235,Terataner,Terataner rufipes,myrmicinae,train,data/images/Terataner/casent0102235_p.jpg
casent0102258,Strumigenys,Strumigenys fautrix,myrmicinae,train,data/images/Strumigenys/casent0102258_p.jpg
casent0102259,Strumigenys,,myrmicinae,train,data/images/Strumigenys/casent0102259_p.jpg
casent0102260,Strumigenys,,myrmicinae,train,data/images/Strumigenys/casent0102260_p.jpg
casent0102262,Strumigenys,Strumigenys khakaura,myrmicinae,test,data/images/Strumigenys/casent0102262_p.jpg
casent0102263,Strumigenys,Strumigenys olsoni,myrmicinae,train,data/images/Strumigenys/casent0102263_p.jpg
casent0102265,Strumigenys,,myrmicinae,train,data/images/Strumigenys/casent0102265_p.jpg
casent0102275,Hypoponera,Hypoponera sakalava,ponerinae,train,data/images/Hypoponera/casent0102275_p.jpg
casent0102309,Camponotus,Camponotus cervicalis,formicinae,train,data/images/Camponotus/casent0102309_p.jpg
casent0102310,Camponotus,Camponotus cervicalis,formicinae,test,data/images/Camponotus/casent0102310_p.jpg
casent0102311,Camponotus,Camponotus cervicalis,formicinae,train,data/images/Camponotus/casent0102311_p.jpg
casent0102334,Tetramorium,Tetramorium anodontion,myrmicinae,train,data/images/Tetramorium/casent0102334_p.jpg
casent0102335,Tetramorium,Tetramorium anodontion,myrmicinae,train,data/images/Tetramorium/casent0102335_p.jpg
casent0102336,Tetramorium,Tetramorium scytalum,myrmicinae,train,data/images/Tetramorium/casent0102336_p.jpg
casent0102337,Tetramorium,Tetramorium scytalum,myrmicinae,train,data/images/Tetramorium/casent0102337_p.jpg
casent0102338,Tetramorium,Tetramorium tantillum,myrmicinae,train,data/images/Tetramorium/casent0102338_p.jpg
casent0102339,Tetramorium,Tetramorium kelleri,myrmicinae,train,data/images/Tetramorium/casent0102339_p.jpg
casent0102340,Tetramorium,Tetramorium latreillei,myrmicinae,train,data/images/Tetramorium/casent0102340_p.jpg
casent0102341,Tetramorium,Tetramorium proximum,myrmicinae,train,data/images/Tetramorium/casent0102341_p.jpg
casent0102342,Tetramorium,Tetramorium proximum,myrmicinae,train,data/images/Tetramorium/casent0102342_p.jpg
casent0102343,Tetramorium,Tetramorium cognatum,myrmicinae,test,data/images/Tetramorium/casent0102343_p.jpg
casent0102345,Tetramorium,Tetramorium naganum,myrmicinae,test,data/images/Tetramorium/casent0102345_p.jpg
casent0102346,Tetramorium,Tetramorium naganum,myrmicinae,train,data/images/Tetramorium/casent0102346_p.jpg
casent0102347,Tetramorium,Tetramorium bessonii,myrmicinae,train,data/images/Tetramorium/casent0102347_p.jpg
casent0102348,Tetramorium,Tetramorium dysalum,myrmicinae,train,data/images/Tetramorium/casent0102348_p.jpg
casent0102349,Tetramorium,Tetramorium dysalum,myrmicinae,train,data/images/Tetramorium/casent0102349_p.jpg
casent0102350,Tetramorium,Tetramorium electrum,myrmicinae,train,data/images/Tetramorium/casent0102350_p.jpg
casent0102352,Tetramorium,Tetramorium coillum,myrmicinae,train,data/images/Tetramorium/casent0102352_p.jpg
casent0102353,Tetramorium,Tetramorium quasirum,myrmicinae,train,data/images/Tetramorium/casent0102353_p.jpg
casent0102354,Tetramorium,Tetramorium quasirum,myrmicinae,train,data/images/Tetramorium/casent0102354_p.jpg
casent0102355,Tetramorium,Tetramorium zenatum,myrmicinae,train,data/images/Tetramorium/casent0102355_p.jpg
casent0102385,Tetramorium,Tetramorium sericeiventre,myrmicinae,train,data/images/Tetramorium/casent0102385_p.jpg
casent0102387,Tetramorium,Tetramorium sericeiventre,myrmicinae,train,data/images/Tetramorium/casent0102387_p.jpg
casent0102388,Tetramorium,Tetramorium sericeiventre,myrmicinae,test,data/images/Tetramorium/casent0102388_p.jpg
casent0102392,Tetramorium,Tetramorium ranarum,myrmicinae,test,data/images/Tetramorium/casent0102392_p.jpg
casent0102393,Tetramorium,Tetramorium steinheili,myrmicinae,train,data/images/Tetramorium/casent0102393_p.jpg
casent0102394,Tetramorium,Tetramorium steinheili,myrmicinae,train,data/images/Tetramorium/casent0102394_p.jpg
casent0102395,Tetramorium,Tetramorium andrei,myrmicinae,train,data/images/Tetramorium/casent0102395_p.jpg
casent0102398,Tetramorium,Tetramorium marginatum,myrmicinae,train,data/images/Tetramorium/casent0102398_p.jpg
casent0102399,Tetramorium,Tetramorium pleganon,myrmicinae,train,data/images/Tetramorium/casent0102399_p.jpg
casent0102400,Tetramorium,Tetramorium xanthogaster,myrmicinae,train,data/images/Tetramorium/casent0102400_p.jpg
casent0102401,Tetramorium,Tetramorium merina,myrmicinae,train,data/images/Tetramorium/casent0102401_p.jpg
casent0102402,Tetramorium,Tetramorium sikorae,myrmicinae,train,data/images/Tetramorium/casent0102402_p.jpg
casent0102403,Tetramorium,,myrmicinae,train,data/images/Tetramorium/casent0102403_p.jpg
casent0102404,Tetramorium,Tetramorium bicarinatum,myrmicinae,test,data/images/Tetramorium/casent0102404_p.jpg
casent0102407,Bothroponera,Bothroponera cambouei,ponerinae,train,data/images/Bothroponera/casent0102407_p.jpg
casent0102408,Bothroponera,Bothroponera comorensis,ponerinae,train,data/images/Bothroponera/casent0102408_p.jpg
casent0102409,Bothroponera,Bothroponera wasmannii,ponerinae,train,data/images/Bothroponera/casent0102409_p.jpg
casent0102410,Bothroponera,Bothroponera cambouei,ponerinae,train,data/images/Bothroponera/casent0102410_p.jpg
casent0102411,Bothroponera,Bothroponera cambouei,ponerinae,train,data/images/Bothroponera/casent0102411_p.jpg
casent0102412,Leptogenys,Leptogenys truncatirostris,ponerinae,test,data/images/Leptogenys/casent0102412_p.jpg
casent0102413,Leptogenys,Leptogenys coerulescens,ponerinae,test,data/images/Leptogenys/casent0102413_p.jpg
casent0102414,Leptogenys,,ponerinae,train,data/images/Leptogenys/casent0102414_p.jpg
casent0102415,Camponotus,Camponotus putatus,formicinae,train,data/images/Camponotus/casent0102415_p.jpg
casent0102416,Camponotus,Camponotus putatus,formicinae,train,data/images/Camponotus/casent0102416_p.jpg
casent0102417,Camponotus,Camponotus putatus,formicinae,test,data/images/Camponotus/casent0102417_p.jpg
casent0102418,Camponotus,Camponotus reaumuri,formicinae,test,data/images/Camponotus/casent0102418_p.jpg
casent0102419,Camponotus,Camponotus reaumuri,formicinae,train,data/images/Camponotus/casent0102419_p.jpg
casent0102420,Camponotus,Camponotus reaumuri,formicinae,train,data/images/Camponotus/casent0102420_p.jpg
casent0102421,Camponotus,Camponotus foersteri,formicinae,train,data/images/Camponotus/casent0102421_p.jpg
casent0102422,Camponotus,Camponotus foersteri,formicinae,train,data/images/Camponotus/casent0102422_p.jpg
casent0102423,Camponotus,Camponotus foersteri,formicinae,test,data/images/Camponotus/casent0102423_p.jpg
casent0102426,Camponotus,Camponotus quadrimaculatus,formicinae,train,data/images/Camponotus/casent0102426_p.jpg
casent0102427,Camponotus,Camponotus quadrimaculatus,formicinae,test,data/images/Camponotus/casent0102427_p.jpg
casent0102433,Camponotus,Camponotus immaculatus,formicinae,train,data/images/Camponotus/casent0102433_p.jpg
casent0102434,Camponotus,Camponotus immaculatus,formicinae,train,data/images/Camponotus/casent0102434_p.jpg
casent0102435,Camponotus,Camponotus quadrimaculatus,formicinae,train,data/images/Camponotus/casent0102435_p.jpg
casent0102436,Camponotus,Camponotus quadrimaculatus,formicinae,train,data/images/Camponotus/casent0102436_p.jpg
casent0102437,Camponotus,Camponotus repens,formicinae,train,data/images/Camponotus/casent0102437_p.jpg
casent0102438,Camponotus,Camponotus repens,formicinae,train,data/images/Camponotus/casent0102438_p.jpg
casent0102439,Camponotus,Camponotus repens,formicinae,train,data/images/Camponotus/casent0102439_p.jpg
casent0102440,Camponotus,Camponotus ellioti,formicinae,train,data/images/Camponotus/casent0102440_p.jpg
casent0102441,Camponotus,Camponotus nossibeensis,formicinae,train,data/images/Camponotus/casent0102441_p.jpg
casent0102442,Camponotus,Camponotus quadrimaculatus,formicinae,test,data/images/Camponotus/casent0102442_p.jpg
casent0102443,Camponotus,Camponotus quadrimaculatus,formicinae,test,data/images/Camponotus/casent0102443_p.jpg
casent0102452,Camponotus,Camponotus grandidieri,formicinae,train,data/images/Camponotus/casent0102452_p.jpg
casent0102930,Platythyrea,Platythyrea bicuspis,ponerinae,test,data/images/Platythyrea/casent0102930_p.jpg
casent0102931,Anochetus,Anochetus grandidieri,ponerinae,train,data/images/Anochetus/casent0102931_p.jpg
casent0102932,Anochetus,Anochetus madagascarensis,ponerinae,train,data/images/Anochetus/casent0102932_p.jpg
casent0102933,Anochetus,Anochetus madagascarensis,ponerinae,test,data/images/Anochetus/casent0102933_p.jpg
casent0102938,Crematogaster,Crematogaster madagascariensis,myrmicinae,train,data/images/Crematogaster/casent0102938_p.jpg
casent0102939,Crematogaster,Crematogaster marthae,myrmicinae,train,data/images/Crematogaster/casent0102939_p.jpg
casent0102941,Crematogaster,Crematogaster degeeri,myrmicinae,train,data/images/Crematogaster/casent0102941_p.jpg
casent0102955,Crematogaster,Crematogaster hova,myrmicinae,train,data/images/Crematogaster/casent0102955_p.jpg
casent0102956,Crematogaster,Crematogaster schencki,myrmicinae,train,data/images/Crematogaster/casent0102956_p.jpg
casent0102957,Crematogaster,Crematogaster ranavalonae,myrmicinae,train,data/images/Crematogaster/casent0102957_p.jpg
casent0102970,Crematogaster,Crematogaster castanea,myrmicinae,train,data/images/Crematogaster/casent0102970_p.jpg
casent0102977,Nylanderia,Nylanderia madagascarensis,formicinae,train,data/images/Nylanderia/casent0102977_p.jpg
casent0102983,Tetramorium,Tetramorium nazgul,myrmicinae,train,data/images/Tetramorium/casent0102983_p.jpg
casent0102984,Cataulacus,Cataulacus ebrardi,myrmicinae,train,data/images/Cataulacus/casent0102984_p.jpg
casent0102996,Platythyrea,Platythyrea mocquerysi,ponerinae,train,data/images/Platythyrea/casent0102996_p.jpg
casent0103270,Technomyrmex,Technomyrmex curiosus,dolichoderinae,train,data/images/Technomyrmex/casent0103270_p.jpg
casent0103296,Pheidole,Pheidole spinosa,myrmicinae,train,data/images/Pheidole/casent0103296_p.jpg
casent0103297,Pheidole,Pheidole spinosa,myrmicinae,train,data/images/Pheidole/casent0103297_p.jpg
casent0103307,Pheidole,Pheidole spinosa,myrmicinae,train,data/images/Pheidole/casent0103307_p.jpg
casent0103308,Pheidole,Pheidole spinosa,myrmicinae,train,data/images/Pheidole/casent0103308_p.jpg
casent0103323,Tapinoma,Tapinoma melanocephalum,dolichoderinae,train,data/images/Tapinoma/casent0103323_p.jpg
casent0104343,Technomyrmex,Technomyrmex albipes,dolichoderinae,train,data/images/Technomyrmex/casent0104343_p.jpg
casent0104542,Anochetus,Anochetus boltoni,ponerinae,train,data/images/Anochetus/casent0104542_p.jpg
casent0104543,Anochetus,Anochetus goodmani,ponerinae,train,data/images/Anochetus/casent0104543_p.jpg
casent0104547,Anochetus,Anochetus madagascarensis,ponerinae,test,data/images/Anochetus/casent0104547_p.jpg
casent0104548,Anochetus,Anochetus goodmani,ponerinae,test,data/images/Anochetus/casent0104548_p.jpg
casent0104549,Odontomachus,Odontomachus coquereli,ponerinae,test,data/images/Odontomachus/casent0104549_p.jpg
casent0104550,Odontomachus,Odontomachus coquereli,ponerinae,train,data/images/Odontomachus/casent0104550_p.jpg
casent0104551,Odontomachus,Odontomachus coquereli,ponerinae,train,data/images/Odontomachus/casent0104551_p.jpg
casent0104552,Odontomachus,Odontomachus coquereli,ponerinae,train,data/images/Odontomachus/casent0104552_p.jpg
casent0104554,Anochetus,Anochetus madagascarensis,ponerinae,train,data/images/Anochetus/casent0104554_p.jpg
casent0104555,Mystrium,Mystrium rogeri,amblyoponinae,train,data/images/Mystrium/casent0104555_p.jpg
casent0104556,Mystrium,Mystrium rogeri,amblyoponinae,train,data/images/Mystrium/casent0104556_p.jpg
casent0104557,Mystrium,Mystrium mysticum,amblyoponinae,train,data/images/Mystrium/casent0104557_p.jpg
casent0104560,Mystrium,Mystrium rogeri,amblyoponinae,train,data/images/Mystrium/casent0104560_p.jpg
casent0104561,Mystrium,Mystrium mysticum,amblyoponinae,train,data/images/Mystrium/casent0104561_p.jpg
casent0104562,Mystrium,Mystrium mysticum,amblyoponinae,train,data/images/Mystrium/casent0104562_p.jpg
casent0104563,Mystrium,Mystrium voeltzkowi,amblyoponinae,train,data/images/Mystrium/casent0104563_p.jpg
casent0104564,Leptogenys,Leptogenys voeltzkowi,ponerinae,train,data/images/Leptogenys/casent0104564_p.jpg
casent0104582,Lioponera,,dorylinae,train,data/images/Lioponera/casent0104582_p.jpg
casent0104583,Lioponera,,dorylinae,test,data/images/Lioponera/casent0104583_p.jpg
