gbifID,occurrenceID,catalogNumber,specimen_code,view,genusKey,genus,subfamily,species,scientificName,verbatimScientificName,taxonRank,sex,caste,typeStatus,stateProvince,locality,decimalLatitude,decimalLongitude,elevation,eventDate,recordedBy,identifiedBy,image_url,image_title,creator,license,rightsHolder,issues,genus_gbif,shot_index,image_path,image_source,split
865220605,CAS:ANTWEB:casent0453991,casent0453991,casent0453991,p,1316784,Tapinoma,dolichoderinae,Tapinoma subtile,"Tapinoma subtile Santschi, 1911",,SPECIES,,worker,,Toliara,3.4 km 190° S Marovato,-25.55972,45.2825,160.0,2002-02-14,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,Brian L. Fisher,https://www.antweb.org/images/casent0453991/casent0453991_p_1_high.jpg,casent0453991 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Tapinoma,1,data/images/Tapinoma/casent0453991_p.jpg,commons,test
865221177,CAS:ANTWEB:casent0454495,casent0454495,casent0454495,p,1323128,Tetramorium,myrmicinae,Tetramorium ryanphelanae,"Tetramorium ryanphelanae Hita Garcia & Fisher, 2012",,SPECIES,,worker,Holotype,Antsiranana,"Réserve Spéciale de l'Ankarana, 22.9 km 224° SW Anivorano Nord",-12.90889,49.10983,80.0,2001-02-10/2001-02-16,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,,https://www.antweb.org/images/casent0454495/casent0454495_p_1_high.jpg,casent0454495 profile view 1,Erin Prado,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2010",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Tetramorium,1,data/images/Tetramorium/casent0454495_p.jpg,gbif_cache,test
865220485,CAS:ANTWEB:casent0455428,casent0455428,casent0455428,p,7731605,Nesomyrmex,myrmicinae,Nesomyrmex medusus,"Nesomyrmex medusus Csösz & Fisher, 2015",,SPECIES,,worker,Holotype,Toliara,"Parc National de Tsimanampetsotsa, Mitoho Cave, 6.4 km 77° ENE Efoetse, 17.4 km 170° S Beheloka",-24.04722,43.75317,40.0,2002-03-18/2002-03-22,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,Sandor Csosz,https://www.antweb.org/images/casent0455428/casent0455428_p_1_high.jpg,casent0455428 profile view 1,Sandor Csosz,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2012",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Nesomyrmex,1,data/images/Nesomyrmex/casent0455428_p.jpg,gbif_cache,train
865220566,CAS:ANTWEB:casent0456151,casent0456151,casent0456151,p,1320203,Strumigenys,myrmicinae,,"Strumigenys Smith, 1860",,GENUS,,worker,,Toliara,"Parc National d'Andohahela, Col du Sedro, 3.8 km 113° ESE Mahamavo, 37.6 km 341° NNW Tolagnaro",-24.76389,46.75167,900.0,2002-01-21/2002-01-25,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,Brian L. Fisher,https://www.antweb.org/images/casent0456151/casent0456151_p_1_high.jpg,casent0456151 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Strumigenys,1,data/images/Strumigenys/casent0456151_p.jpg,commons,train
865220714,CAS:ANTWEB:casent0456886,casent0456886,casent0456886,p,1316784,Tapinoma,dolichoderinae,Tapinoma pallipes,"Technomyrmex pallipes (F.Smith, 1876)",,SPECIES,,worker,,Toliara,"Parc National d'Andohahela, Forêt de Manatalinjo, 33.6 km 63° ENE Amboasary, 7.6 km 99° E Hazofotsy",-24.81694,46.61,150.0,2002-01-12/2002-01-16,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,,https://www.antweb.org/images/casent0456886/casent0456886_p_1_high.jpg,casent0456886 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Tapinoma,1,data/images/Tapinoma/casent0456886_p.jpg,commons,train
865222732,CAS:ANTWEB:casent0467063,casent0467063,casent0467063,p,1323128,Tetramorium,myrmicinae,Tetramorium kelleri,"Tetramorium kelleri Forel, 1887",,SPECIES,,worker,,Antsiranana,"Nosy Be, Réserve Naturelle Intégrale de Lokobe, 6.3 km 112° ESE Hellville",-13.41933,48.33117,30.0,2001-03-19/2001-03-24,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,Jean Claude Rakotonirina,https://www.antweb.org/images/casent0467063/casent0467063_p_1_high.jpg,casent0467063 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Tetramorium,1,data/images/Tetramorium/casent0467063_p.jpg,commons,test
1226932348,CAS:ANTWEB:casent0470383,casent0470383,casent0470383,p,1314419,Monomorium,myrmicinae,Monomorium termitobium,"Monomorium termitobium Forel, 1892",,SPECIES,,worker,,Mahajanga,"Réserve d'Ankoririka, 10.6 km 13° NE de Tsaramandroso",-16.26722,47.04861,210.0,2001-04-09/2001-04-14,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,Brian L. Fisher,https://www.antweb.org/images/casent0470383/casent0470383_p_1_high.jpg,casent0470383 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Monomorium,1,data/images/Monomorium/casent0470383_p.jpg,commons,train
865222457,CAS:ANTWEB:casent0470747,casent0470747,casent0470747,p,1314419,Monomorium,myrmicinae,Monomorium exiguum,"Monomorium exiguum Forel, 1894",,SPECIES,,worker,,Mahajanga,"Réserve d'Ankoririka, 10.6 km 13° NE de Tsaramandroso",-16.26722,47.04861,210.0,2001-04-09/2001-04-14,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,,https://www.antweb.org/images/casent0470747/casent0470747_p_1_high.jpg,casent0470747 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Monomorium,1,data/images/Monomorium/casent0470747_p.jpg,commons,test
865223492,CAS:ANTWEB:casent0475908,casent0475908,casent0475908,p,1314419,Monomorium,myrmicinae,Monomorium sakalavum,"Monomorium sakalavum Santschi, 1928",,SPECIES,,worker,,Toliara,"Parc National d'Andohahela, Forêt d'Ambohibory, 1.7 km 61° ENE Tsimelahy, 36.1 km 308° NW Tolagnaro",-24.93,46.6455,300.0,2002-01-16/2002-01-20,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,,https://www.antweb.org/images/casent0475908/casent0475908_p_1_high.jpg,casent0475908 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Monomorium,1,data/images/Monomorium/casent0475908_p.jpg,commons,train
865223630,CAS:ANTWEB:casent0478937,casent0478937,casent0478937,p,4681352,Syllophopsis,myrmicinae,Syllophopsis ferodens,Syllophopsis ferodens,,SPECIES,,worker,,Toliara,"Parc National d'Andohahela, Col du Sedro, 3.8 km 113° ESE Mahamavo, 37.6 km 341° NNW Tolagnaro",-24.76389,46.75167,900.0,2002-01-21/2002-01-25,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,,https://www.antweb.org/images/casent0478937/casent0478937_p_1_high.jpg,casent0478937 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Syllophopsis,1,data/images/Syllophopsis/casent0478937_p.jpg,commons,train
865224395,CAS:ANTWEB:casent0481865,casent0481865,casent0481865,p,1314419,Monomorium,myrmicinae,Monomorium destructor,"Trichomyrmex destructor (Jerdon, 1851)",,SPECIES,,worker,,Mahajanga,"Mahavavy River, 10.6 km 148° SSE Mitsinjo",-16.08167,45.935,50.0,2002-12-04,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,,https://www.antweb.org/images/casent0481865/casent0481865_p_1_high.jpg,casent0481865 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Monomorium,1,data/images/Monomorium/casent0481865_p.jpg,commons,train
865224418,CAS:ANTWEB:casent0481867,casent0481867,casent0481867,p,1314419,Monomorium,myrmicinae,Monomorium destructor,"Trichomyrmex destructor (Jerdon, 1851)",,SPECIES,,worker,,Mahajanga,"Mahavavy River, 10.6 km 148° SSE Mitsinjo",-16.08167,45.935,50.0,2002-12-04,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,,https://www.antweb.org/images/casent0481867/casent0481867_p_1_high.jpg,casent0481867 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Monomorium,1,data/images/Monomorium/casent0481867_p.jpg,commons,train
865224456,CAS:ANTWEB:casent0481871,casent0481871,casent0481871,p,1314419,Monomorium,myrmicinae,Monomorium floricola,"Monomorium floricola (Jerdon, 1851)",,SPECIES,,worker,,Mahajanga,"Mahavavy River, 6.2 km 145° SE Mitsinjo",-16.05167,45.90833,20.0,2002-12-01/2002-12-05,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,,https://www.antweb.org/images/casent0481871/casent0481871_p_1_high.jpg,casent0481871 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Monomorium,1,data/images/Monomorium/casent0481871_p.jpg,commons,train
865225342,CAS:ANTWEB:casent0485349,casent0485349,casent0485349,p,1320039,Technomyrmex,dolichoderinae,Technomyrmex fisheri,Technomyrmex fisheri Bolton,,SPECIES,,worker,,Majunga,"Réserve Spéciale d'Ambohijanahary, Forêt d'Ankazotsihitafototra, 35.2 km 312° NW Ambaravaranala",-18.26667,45.40667,1050.0,2003-01-13/2003-01-17,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,,https://www.antweb.org/images/casent0485349/casent0485349_p_1_high.jpg,casent0485349 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Technomyrmex,1,data/images/Technomyrmex/casent0485349_p.jpg,commons,train
865225358,CAS:ANTWEB:casent0485542,casent0485542,casent0485542,p,1320039,Technomyrmex,dolichoderinae,Technomyrmex innocens,"Technomyrmex innocens Fisher & Bolton, 2007",,SPECIES,,worker,Holotype,Mahajanga,"Parc National de Namoroka, 17.8 km 329° WNW Vilanandro",-16.37667,45.32667,100.0,2002-11-08/2002-11-12,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,,https://www.antweb.org/images/casent0485542/casent0485542_p_1_high.jpg,casent0485542 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Technomyrmex,1,data/images/Technomyrmex/casent0485542_p.jpg,commons,train
865225106,CAS:ANTWEB:casent0486683,casent0486683,casent0486683,p,8301906,Meranoplus,myrmicinae,Meranoplus radamae,"Meranoplus radamae Forel, 1891",,SPECIES,,worker,,Fianarantsoa,"Forêt d'Atsirakambiaty, 7.6 km 285° WNW Itremo",-20.59333,46.56333,1550.0,2003-01-22/2003-01-26,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,,https://www.antweb.org/images/casent0486683/casent0486683_p_2_high.jpg,casent0486683 profile view 2,Brendon Boudinot,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2012",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Meranoplus,2,data/images/Meranoplus/casent0486683_p.jpg,gbif_cache,train
865225175,CAS:ANTWEB:casent0486686,casent0486686,casent0486686,p,8301906,Meranoplus,myrmicinae,Meranoplus radamae,"Meranoplus radamae Forel, 1891",,SPECIES,,worker,,Fianarantsoa,"Forêt d'Atsirakambiaty, 7.6 km 285° WNW Itremo",-20.59333,46.56333,1550.0,2003-01-22/2003-01-26,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,,https://www.antweb.org/images/casent0486686/casent0486686_p_1_high.jpg,casent0486686 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Meranoplus,1,data/images/Meranoplus/casent0486686_p.jpg,commons,train
865226216,CAS:ANTWEB:casent0487130,casent0487130,casent0487130,p,7731605,Nesomyrmex,myrmicinae,Nesomyrmex madecassus,"Nesomyrmex madecassus (Forel, 1892)",,SPECIES,,worker,,Antsiranana,"Parc National de Marojejy, 25.4 km 30° NNE Andapa, 10.9 km 311° NW Manantenina",-14.445,49.735,2000.0,2003-11-24,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0487130/casent0487130_p_1_high.jpg,casent0487130 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Nesomyrmex,1,data/images/Nesomyrmex/casent0487130_p.jpg,commons,train
865225471,CAS:ANTWEB:casent0487142,casent0487142,casent0487142,p,7731605,Nesomyrmex,myrmicinae,Nesomyrmex madecassus,"Nesomyrmex madecassus (Forel, 1892)",,SPECIES,,worker,,Antsiranana,"Parc National de Marojejy, 25.4 km 30° NNE Andapa, 10.9 km 311° NW Manantenina",-14.445,49.735,2000.0,2003-11-24,Brian L. Fisher,,https://www.antweb.org/images/casent0487142/casent0487142_p_1_high.jpg,casent0487142 profile view 1,Erin Prado,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Nesomyrmex,1,data/images/Nesomyrmex/casent0487142_p.jpg,commons,train
865225634,CAS:ANTWEB:casent0487553,casent0487553,casent0487553,p,1325265,Cataulacus,myrmicinae,Cataulacus ebrardi,"Cataulacus ebrardi Forel, 1886",,SPECIES,,worker,,Antsiranana,"Forêt d' Andavakoera, 21.4km 75° ENE Ambilobe; 4.6km 356° N Betsiaka",-13.11833,49.23,425.0,2003-12-16,Brian L. Fisher,,https://www.antweb.org/images/casent0487553/casent0487553_p_1_high.jpg,casent0487553 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Cataulacus,1,data/images/Cataulacus/casent0487553_p.jpg,commons,test
865226279,CAS:ANTWEB:casent0487725,casent0487725,casent0487725,p,1312361,Camponotus,formicinae,Camponotus dufouri,"Camponotus dufouri Forel, 1891",,SPECIES,,worker,,Antsiranana,"Parc National de Marojejy, Manantenina River, 27.6 km 35° NE Andapa, 9.6 km 327° NNW Manantenina",-14.435,49.76,775.0,2003-11-16,Brian L. Fisher,,https://www.antweb.org/images/casent0487725/casent0487725_p_1_high.jpg,casent0487725 profile view 1,Erin Prado,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2009",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Camponotus,1,data/images/Camponotus/casent0487725_p.jpg,gbif_cache,train
865225780,CAS:ANTWEB:casent0487769,casent0487769,casent0487769,p,1325265,Cataulacus,myrmicinae,Cataulacus regularis,"Cataulacus regularis Forel, 1892",,SPECIES,,worker,,Antsiranana,"Parc National de Marojejy, Manantenina River, 27.6 km 35° NE Andapa, 9.6 km 327° NNW Manantenina",-14.435,49.76,775.0,2003-11-17,Brian L. Fisher,,https://www.antweb.org/images/casent0487769/casent0487769_p_1_high.jpg,casent0487769 profile view 1,Erin Prado,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Cataulacus,1,data/images/Cataulacus/casent0487769_p.jpg,commons,train
865225815,CAS:ANTWEB:casent0487770,casent0487770,casent0487770,p,1325265,Cataulacus,myrmicinae,Cataulacus regularis,"Cataulacus regularis Forel, 1892",,SPECIES,,worker,,Antsiranana,"Parc National de Marojejy, Manantenina River, 27.6 km 35° NE Andapa, 9.6 km 327° NNW Manantenina",-14.435,49.76,775.0,2003-11-17,Brian L. Fisher,,https://www.antweb.org/images/casent0487770/casent0487770_p_1_high.jpg,casent0487770 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Cataulacus,1,data/images/Cataulacus/casent0487770_p.jpg,commons,train
865225951,CAS:ANTWEB:casent0487847,casent0487847,casent0487847,p,1319685,Pachycondyla,ponerinae,Euponera sikorae,"Euponera sikorae Forel, 1891",,SPECIES,,worker,,Antsiranana,"Parc National de Marojejy, Manantenina River, 27.6 km 35° NE Andapa, 9.6 km 327° NNW Manantenina",-14.435,49.76,775.0,2003-11-16,Brian L. Fisher,Brian L. Fisher,https://www.antweb.org/images/casent0487847/casent0487847_p_1_high.jpg,casent0487847 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Pachycondyla,1,data/images/Pachycondyla/casent0487847_p.jpg,commons,train
865226601,CAS:ANTWEB:casent0489647,casent0489647,casent0489647,p,1315863,Aphaenogaster,myrmicinae,Aphaenogaster swammerdami,"Aphaenogaster swammerdami Forel, 1886",,SPECIES,,worker,,Fianarantsoa,"Forêt d'Analalava, 29.6 km 280° W Ranohira",-22.59167,45.12833,700.0,2003-02-01/2003-02-05,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,,https://www.antweb.org/images/casent0489647/casent0489647_p_1_high.jpg,casent0489647 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Aphaenogaster,1,data/images/Aphaenogaster/casent0489647_p.jpg,commons,train
865226761,CAS:ANTWEB:casent0490190,casent0490190,casent0490190,p,1314419,Monomorium,myrmicinae,Monomorium madecassum,"Monomorium madecassum Forel, 1892",,SPECIES,,worker,,Mahajanga,"Mahavavy River, 6.2 km 145° SE Mitsinjo",-16.05167,45.90833,20.0,2002-12-01/2002-12-05,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,,https://www.antweb.org/images/casent0490190/casent0490190_p_1_high.jpg,casent0490190 profile view 1,Michele Esposito,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Monomorium,1,data/images/Monomorium/casent0490190_p.jpg,commons,train
865227285,CAS:ANTWEB:casent0491274,casent0491274,casent0491274,p,1325265,Cataulacus,myrmicinae,Cataulacus ebrardi,"Cataulacus ebrardi Forel, 1886",,SPECIES,,worker,,Fianarantsoa,"Parc National d'Isalo, Sahanafa River, 29.2 km 351° N Ranohira",-22.31333,45.29167,500.0,2003-02-10/2003-02-13,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,,https://www.antweb.org/images/casent0491274/casent0491274_p_1_high.jpg,casent0491274 profile view 1,Erin Prado,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Cataulacus,1,data/images/Cataulacus/casent0491274_p.jpg,commons,train
865227733,CAS:ANTWEB:casent0491318,casent0491318,casent0491318,p,1325265,Cataulacus,myrmicinae,Cataulacus ebrardi,"Cataulacus ebrardi Forel, 1886",,SPECIES,,worker,,Fianarantsoa,"Parc National d'Isalo, Sahanafa River, 29.2 km 351° N Ranohira",-22.31333,45.29167,500.0,2003-02-10/2003-02-13,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,,https://www.antweb.org/images/casent0491318/casent0491318_p_1_high.jpg,casent0491318 profile view 1,Erin Prado,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2008",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Cataulacus,1,data/images/Cataulacus/casent0491318_p.jpg,commons,train
2416978497,CAS:ANTWEB:casent0491427,casent0491427,casent0491427,p,1321654,Pheidole,myrmicinae,Pheidole bessonii,"Pheidole bessonii Forel, 1891",,SPECIES,,worker,Holotype,Fianarantsoa,"Parc National d'Isalo, Sahanafa River, 29.2 km 351° N Ranohira",-22.31333,45.29167,500.0,2003-02-10/2003-02-13,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,S. Salata,https://www.antweb.org/images/casent0491427/casent0491427_p_1_high.jpg,casent0491427 profile view 1,Michele Esposito,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2019",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Pheidole,1,data/images/Pheidole/casent0491427_p.jpg,gbif_cache,train
865228154,CAS:ANTWEB:casent0491610,casent0491610,casent0491610,p,4681352,Syllophopsis,myrmicinae,Syllophopsis fisheri,Syllophopsis fisheri,,SPECIES,,worker,,Fianarantsoa,"Forêt d'Atsirakambiaty, 7.6 km 285° WNW Itremo",-20.59333,46.56333,1550.0,2003-01-22/2003-01-26,Brian L. Fisher|Charles E. Griswold|Malagasy Arthropod Team,Brian L. Fisher,https://www.antweb.org/images/casent0491610/casent0491610_p_1_high.jpg,casent0491610 profile view 1,April Nobile,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2007",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Syllophopsis,1,data/images/Syllophopsis/casent0491610_p.jpg,commons,train
865228573,CAS:ANTWEB:casent0492794,casent0492794,casent0492794,p,1323128,Tetramorium,myrmicinae,Tetramorium obiwan,"Tetramorium obiwan Hita Garcia & Fisher, 2014",,SPECIES,,worker,,Fianarantsoa,"Parc National de Ranomafana, Sahamalaotra River, 6.6 km 310° NW Ranomafana",-21.23667,47.39667,1150.0,2003-03-31,Brian L. Fisher|Charles E. Griswold,F. Hita Garcia,https://www.antweb.org/images/casent0492794/casent0492794_p_1_high.jpg,casent0492794 profile view 1,Estella Ortega,Attribution-ShareAlike (BY-SA) Creative Commons License and GNU Free Documentation License (GFDL),"California Academy of Sciences, 2000-2010",GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,Tetramorium,1,data/images/Tetramorium/casent0492794_p.jpg,gbif_cache,train
