specimen_code,genus,split,gbifID,eventDate,image_url,image_path,download_failed,error
casent0906500,Pheidole,train,1213737808,1993-10-23,https://www.antweb.org/images/casent0906500/casent0906500_p_1_high.jpg,data/images/Pheidole/casent0906500_p.jpg,True,HTTP 404
casent0906502,Pheidole,train,1213737810,1993-10-23,https://www.antweb.org/images/casent0906502/casent0906502_p_1_high.jpg,data/images/Pheidole/casent0906502_p.jpg,True,HTTP 404
casent0906505,Carebara,train,1213737802,1997-10-07/1997-10-12,https://www.antweb.org/images/casent0906505/casent0906505_p_1_high.jpg,data/images/Carebara/casent0906505_p.jpg,True,HTTP 404
casent0906531,Mystrium,train,865267347,2001-02-16/2001-02-21,https://www.antweb.org/images/casent0906531/casent0906531_p_1_high.jpg,data/images/Mystrium/casent0906531_p.jpg,True,HTTP 404
casent0906537,Mystrium,test,865267459,2001-02-16/2001-02-21,https://www.antweb.org/images/casent0906537/casent0906537_p_1_high.jpg,data/images/Mystrium/casent0906537_p.jpg,True,HTTP 404
casent0906538,Mystrium,train,865267479,2001-02-16/2001-02-21,https://www.antweb.org/images/casent0906538/casent0906538_p_1_high.jpg,data/images/Mystrium/casent0906538_p.jpg,True,HTTP 404
casent0906539,Mystrium,train,865267500,2001-02-16/2001-02-21,https://www.antweb.org/images/casent0906539/casent0906539_p_1_high.jpg,data/images/Mystrium/casent0906539_p.jpg,True,HTTP 404
casent0906544,Meranoplus,train,865267594,1959-12-11,https://www.antweb.org/images/casent0906544/casent0906544_p_1_high.jpg,data/images/Meranoplus/casent0906544_p.jpg,True,HTTP 404
casent0906555,Pachycondyla,train,865266946,2013-02-26,https://www.antweb.org/images/casent0906555/casent0906555_p_1_high.jpg,data/images/Pachycondyla/casent0906555_p.jpg,True,HTTP 404
casent0906556,Pachycondyla,train,865266963,2013-02-26,https://www.antweb.org/images/casent0906556/casent0906556_p_1_high.jpg,data/images/Pachycondyla/casent0906556_p.jpg,True,HTTP 404
casent0906628,Crematogaster,test,865267403,,https://www.antweb.org/images/casent0906628/casent0906628_p_1_high.jpg,data/images/Crematogaster/casent0906628_p.jpg,True,HTTP 404
casent0906630,Crematogaster,train,865267434,,https://www.antweb.org/images/casent0906630/casent0906630_p_1_high.jpg,data/images/Crematogaster/casent0906630_p.jpg,True,HTTP 404
casent0906651,Paratrechina,test,865267859,2001-02-16/2001-02-21,https://www.antweb.org/images/casent0906651/casent0906651_p_1_high.jpg,data/images/Paratrechina/casent0906651_p.jpg,True,HTTP 404
casent0906652,Paratrechina,train,865267925,2001-02-16/2001-02-21,https://www.antweb.org/images/casent0906652/casent0906652_p_1_high.jpg,data/images/Paratrechina/casent0906652_p.jpg,True,HTTP 404
casent0906901,Royidris,train,865267592,2002-03-18/2002-03-22,https://www.antweb.org/images/casent0906901/casent0906901_p_1_high.jpg,data/images/Royidris/casent0906901_p.jpg,True,HTTP 404
casent0906904,Mystrium,test,1085685365,2013-01-15/2013-01-17,https://www.antweb.org/images/casent0906904/casent0906904_p_1_high.jpg,data/images/Mystrium/casent0906904_p.jpg,True,HTTP 404
casent0906905,Mystrium,train,1085685368,2013-01-13/2013-01-14,https://www.antweb.org/images/casent0906905/casent0906905_p_1_high.jpg,data/images/Mystrium/casent0906905_p.jpg,False,
casent0906907,Mystrium,test,1085685374,2011-10-24,https://www.antweb.org/images/casent0906907/casent0906907_p_1_high.jpg,data/images/Mystrium/casent0906907_p.jpg,True,HTTP 404
casent0906908,Mystrium,train,1085685377,2011-10-24,https://www.antweb.org/images/casent0906908/casent0906908_p_1_high.jpg,data/images/Mystrium/casent0906908_p.jpg,True,HTTP 404
casent0906909,Mystrium,test,1085685379,2011-10-24,https://www.antweb.org/images/casent0906909/casent0906909_p_1_high.jpg,data/images/Mystrium/casent0906909_p.jpg,True,HTTP 404
casent0906910,Mystrium,test,1085685381,2011-10-24,https://www.antweb.org/images/casent0906910/casent0906910_p_1_high.jpg,data/images/Mystrium/casent0906910_p.jpg,True,HTTP 404
casent0906912,Mystrium,train,1085685385,2011-10-25,https://www.antweb.org/images/casent0906912/casent0906912_p_1_high.jpg,data/images/Mystrium/casent0906912_p.jpg,True,HTTP 404
casent0906913,Mystrium,train,1085685387,2011-10-25,https://www.antweb.org/images/casent0906913/casent0906913_p_1_high.jpg,data/images/Mystrium/casent0906913_p.jpg,True,HTTP 404
casent0906914,Mystrium,train,1085685389,2011-10-25,https://www.antweb.org/images/casent0906914/casent0906914_p_1_high.jpg,data/images/Mystrium/casent0906914_p.jpg,True,HTTP 404
casent0906915,Paratrechina,train,1085685391,2001-02-22/2001-02-28,https://www.antweb.org/images/casent0906915/casent0906915_p_1_high.jpg,data/images/Paratrechina/casent0906915_p.jpg,True,HTTP 404
casent0906916,Paratrechina,train,1085685393,2001-02-22/2001-02-28,https://www.antweb.org/images/casent0906916/casent0906916_p_1_high.jpg,data/images/Paratrechina/casent0906916_p.jpg,True,HTTP 404
casent0910111,Camponotus,test,865270710,,https://www.antweb.org/images/casent0910111/casent0910111_p_1_high.jpg,data/images/Camponotus/casent0910111_p.jpg,True,HTTP 404
casent0910112,Camponotus,train,865270723,,https://www.antweb.org/images/casent0910112/casent0910112_p_1_high.jpg,data/images/Camponotus/casent0910112_p.jpg,True,HTTP 404
casent0911248,Tetramorium,train,865272332,1969-03-17,https://www.antweb.org/images/casent0911248/casent0911248_p_1_high.jpg,data/images/Tetramorium/casent0911248_p.jpg,True,HTTP 404
casent0912570,Cataulacus,train,1085686565,,https://www.antweb.org/images/casent0912570/casent0912570_p_1_high.jpg,data/images/Cataulacus/casent0912570_p.jpg,True,HTTP 404
casent0914091,Tetramorium,train,1085687840,,https://www.antweb.org/images/casent0914091/casent0914091_p_1_high.jpg,data/images/Tetramorium/casent0914091_p.jpg,True,HTTP 404
casent0914140,Vitsika,test,1085687836,1998-11-25/1998-11-28,https://www.antweb.org/images/casent0914140/casent0914140_p_1_high.jpg,data/images/Vitsika/casent0914140_p.jpg,True,HTTP 404
casent0914141,Vitsika,train,1085687850,2003-03-17/2003-03-21,https://www.antweb.org/images/casent0914141/casent0914141_p_1_high.jpg,data/images/Vitsika/casent0914141_p.jpg,True,HTTP 404
casent0914538,Crematogaster,train,1213737993,1993-02-04,https://www.antweb.org/images/casent0914538/casent0914538_p_1_high.jpg,data/images/Crematogaster/casent0914538_p.jpg,True,HTTP 404
casent0914543,Crematogaster,train,1213738008,1993-02-10,https://www.antweb.org/images/casent0914543/casent0914543_p_1_high.jpg,data/images/Crematogaster/casent0914543_p.jpg,True,HTTP 404
casent0914633,Strumigenys,train,1213738090,1993-02-04,https://www.antweb.org/images/casent0914633/casent0914633_p_1_high.jpg,data/images/Strumigenys/casent0914633_p.jpg,True,HTTP 404
casent0914634,Strumigenys,train,1213738095,1993-02-15,https://www.antweb.org/images/casent0914634/casent0914634_p_1_high.jpg,data/images/Strumigenys/casent0914634_p.jpg,True,HTTP 404
casent0914711,Strumigenys,train,1213738100,1991-01-07,https://www.antweb.org/images/casent0914711/casent0914711_p_1_high.jpg,data/images/Strumigenys/casent0914711_p.jpg,True,HTTP 404
casent0914717,Strumigenys,train,1213738163,1991-01-05,https://www.antweb.org/images/casent0914717/casent0914717_p_1_high.jpg,data/images/Strumigenys/casent0914717_p.jpg,True,HTTP 404
casent0914759,Strumigenys,train,1213738188,1989-04-27,https://www.antweb.org/images/casent0914759/casent0914759_p_1_high.jpg,data/images/Strumigenys/casent0914759_p.jpg,True,HTTP 404
casent0914760,Strumigenys,test,1213738233,1989-04-22,https://www.antweb.org/images/casent0914760/casent0914760_p_1_high.jpg,data/images/Strumigenys/casent0914760_p.jpg,True,HTTP 404
casent0914761,Strumigenys,train,1213738264,1990-11-17,https://www.antweb.org/images/casent0914761/casent0914761_p_1_high.jpg,data/images/Strumigenys/casent0914761_p.jpg,True,HTTP 404
casent0914762,Strumigenys,train,1213738149,1989-04-21,https://www.antweb.org/images/casent0914762/casent0914762_p_1_high.jpg,data/images/Strumigenys/casent0914762_p.jpg,True,HTTP 404
casent0914763,Strumigenys,test,1213738221,1989-04-22,https://www.antweb.org/images/casent0914763/casent0914763_p_1_high.jpg,data/images/Strumigenys/casent0914763_p.jpg,True,HTTP 404
casent0914764,Strumigenys,train,1213738245,1989-04-22,https://www.antweb.org/images/casent0914764/casent0914764_p_1_high.jpg,data/images/Strumigenys/casent0914764_p.jpg,True,HTTP 404
casent0914765,Strumigenys,train,1213738208,1990-12-05,https://www.antweb.org/images/casent0914765/casent0914765_p_1_high.jpg,data/images/Strumigenys/casent0914765_p.jpg,True,HTTP 404
casent0914766,Strumigenys,test,1213738295,1990-12-05,https://www.antweb.org/images/casent0914766/casent0914766_p_1_high.jpg,data/images/Strumigenys/casent0914766_p.jpg,True,HTTP 404
casent0914767,Strumigenys,train,1213738231,1989-04-20,https://www.antweb.org/images/casent0914767/casent0914767_p_1_high.jpg,data/images/Strumigenys/casent0914767_p.jpg,True,HTTP 404
casent0914768,Strumigenys,train,1213738237,1993-02-15,https://www.antweb.org/images/casent0914768/casent0914768_p_1_high.jpg,data/images/Strumigenys/casent0914768_p.jpg,True,HTTP 404
casent0914769,Strumigenys,train,1213738191,1990-11-28,https://www.antweb.org/images/casent0914769/casent0914769_p_1_high.jpg,data/images/Strumigenys/casent0914769_p.jpg,True,HTTP 404
casent0914772,Strumigenys,train,1213738305,1993-02-04,https://www.antweb.org/images/casent0914772/casent0914772_p_1_high.jpg,data/images/Strumigenys/casent0914772_p.jpg,True,HTTP 404
casent0914777,Strumigenys,test,1213738280,1989-04-29,https://www.antweb.org/images/casent0914777/casent0914777_p_1_high.jpg,data/images/Strumigenys/casent0914777_p.jpg,True,HTTP 404
casent0914780,Strumigenys,train,1213738210,1990-11-17,https://www.antweb.org/images/casent0914780/casent0914780_p_1_high.jpg,data/images/Strumigenys/casent0914780_p.jpg,True,HTTP 404
casent0914953,Nylanderia,train,1213738361,1997-10-15/1997-10-21,https://www.antweb.org/images/casent0914953/casent0914953_p_1_high.jpg,data/images/Nylanderia/casent0914953_p.jpg,True,HTTP 404
casent0916661,Terataner,train,1587063573,,https://www.antweb.org/images/casent0916661/casent0916661_p_1_high.jpg,data/images/Terataner/casent0916661_p.jpg,True,HTTP 404
casent0916702,Crematogaster,train,1587063632,,https://www.antweb.org/images/casent0916702/casent0916702_p_1_high.jpg,data/images/Crematogaster/casent0916702_p.jpg,True,HTTP 404
casent0916963,Pheidole,train,1702561213,,https://www.antweb.org/images/casent0916963/casent0916963_p_1_high.jpg,data/images/Pheidole/casent0916963_p.jpg,True,HTTP 404
casent0917807,Crematogaster,train,2243028318,,https://www.antweb.org/images/casent0917807/casent0917807_p_1_high.jpg,data/images/Crematogaster/casent0917807_p.jpg,True,HTTP 404
casent0917871,Nylanderia,train,2243028291,,https://www.antweb.org/images/casent0917871/casent0917871_p_1_high.jpg,data/images/Nylanderia/casent0917871_p.jpg,True,HTTP 404
casent0919663,Crematogaster,train,1213738945,,https://www.antweb.org/images/casent0919663/casent0919663_p_1_high.jpg,data/images/Crematogaster/casent0919663_p.jpg,True,HTTP 404
casent0919664,Crematogaster,train,1213738841,,https://www.antweb.org/images/casent0919664/casent0919664_p_1_high.jpg,data/images/Crematogaster/casent0919664_p.jpg,False,
casent0919671,Crematogaster,train,1213738918,,https://www.antweb.org/images/casent0919671/casent0919671_p_1_high.jpg,data/images/Crematogaster/casent0919671_p.jpg,True,HTTP 404
casent0919844,Nesomyrmex,train,1249180805,2001-10-14/2001-10-22,https://www.antweb.org/images/casent0919844/casent0919844_p_1_high.jpg,data/images/Nesomyrmex/casent0919844_p.jpg,True,HTTP 404
casent0919845,Nesomyrmex,train,1249180806,2002-03-18/2002-03-22,https://www.antweb.org/images/casent0919845/casent0919845_p_1_high.jpg,data/images/Nesomyrmex/casent0919845_p.jpg,False,
casent0919964,Pachycondyla,train,1270751393,1921-12-31,https://www.antweb.org/images/casent0919964/casent0919964_p_2_high.jpg,data/images/Pachycondyla/casent0919964_p.jpg,True,HTTP 404
casent0922173,Pheidole,test,1213739166,,https://www.antweb.org/images/casent0922173/casent0922173_p_1_high.jpg,data/images/Pheidole/casent0922173_p.jpg,True,HTTP 404
casent0922174,Pheidole,train,1213739197,,https://www.antweb.org/images/casent0922174/casent0922174_p_1_high.jpg,data/images/Pheidole/casent0922174_p.jpg,True,HTTP 404
casent0922175,Pheidole,test,1213739158,,https://www.antweb.org/images/casent0922175/casent0922175_p_1_high.jpg,data/images/Pheidole/casent0922175_p.jpg,True,HTTP 404
casent0922177,Pheidole,train,1213739201,,https://www.antweb.org/images/casent0922177/casent0922177_p_1_high.jpg,data/images/Pheidole/casent0922177_p.jpg,True,HTTP 404
casent0922178,Pheidole,train,1213739125,,https://www.antweb.org/images/casent0922178/casent0922178_p_1_high.jpg,data/images/Pheidole/casent0922178_p.jpg,True,HTTP 404
casent0922439,Anochetus,train,1571699272,,https://www.antweb.org/images/casent0922439/casent0922439_p_1_high.jpg,data/images/Anochetus/casent0922439_p.jpg,True,HTTP 404
casent0922440,Anochetus,train,1571699243,,https://www.antweb.org/images/casent0922440/casent0922440_p_1_high.jpg,data/images/Anochetus/casent0922440_p.jpg,True,HTTP 404
casent0922551,Camponotus,train,1638726774,2011-05-05,https://www.antweb.org/images/casent0922551/casent0922551_p_1_high.jpg,data/images/Camponotus/casent0922551_p.jpg,True,HTTP 404
casent0922634,Crematogaster,test,1676478256,1989-04-28,https://www.antweb.org/images/casent0922634/casent0922634_p_1_high.jpg,data/images/Crematogaster/casent0922634_p.jpg,True,HTTP 404
casent0922635,Crematogaster,train,1676478271,1990-12-08,https://www.antweb.org/images/casent0922635/casent0922635_p_1_high.jpg,data/images/Crematogaster/casent0922635_p.jpg,True,HTTP 404
casent0922636,Crematogaster,train,1676478269,1990-11-15,https://www.antweb.org/images/casent0922636/casent0922636_p_1_high.jpg,data/images/Crematogaster/casent0922636_p.jpg,True,HTTP 404
casent0922637,Crematogaster,test,1676478266,1989-04-15,https://www.antweb.org/images/casent0922637/casent0922637_p_1_high.jpg,data/images/Crematogaster/casent0922637_p.jpg,True,HTTP 404
casent0922638,Crematogaster,train,1676478288,1990-11-15,https://www.antweb.org/images/casent0922638/casent0922638_p_1_high.jpg,data/images/Crematogaster/casent0922638_p.jpg,True,HTTP 404
casent0922639,Crematogaster,train,1676478277,1993-02-15,https://www.antweb.org/images/casent0922639/casent0922639_p_1_high.jpg,data/images/Crematogaster/casent0922639_p.jpg,True,HTTP 404
casent0922640,Crematogaster,train,1676478274,1990-08-21,https://www.antweb.org/images/casent0922640/casent0922640_p_1_high.jpg,data/images/Crematogaster/casent0922640_p.jpg,True,HTTP 404
casent0922642,Crematogaster,test,1676478261,1989-08-29,https://www.antweb.org/images/casent0922642/casent0922642_p_1_high.jpg,data/images/Crematogaster/casent0922642_p.jpg,True,HTTP 404
casent0922643,Crematogaster,test,1676478295,1993-02-07,https://www.antweb.org/images/casent0922643/casent0922643_p_1_high.jpg,data/images/Crematogaster/casent0922643_p.jpg,True,HTTP 404
casent0922644,Crematogaster,train,1676478270,1990-12-08,https://www.antweb.org/images/casent0922644/casent0922644_p_1_high.jpg,data/images/Crematogaster/casent0922644_p.jpg,True,HTTP 404
casent0922645,Crematogaster,train,1676478290,1989-04-20,https://www.antweb.org/images/casent0922645/casent0922645_p_1_high.jpg,data/images/Crematogaster/casent0922645_p.jpg,True,HTTP 404
casent0922647,Crematogaster,test,1676478260,1989-08-26,https://www.antweb.org/images/casent0922647/casent0922647_p_1_high.jpg,data/images/Crematogaster/casent0922647_p.jpg,True,HTTP 404
casent0922648,Crematogaster,train,1676478293,1993-02-20,https://www.antweb.org/images/casent0922648/casent0922648_p_1_high.jpg,data/images/Crematogaster/casent0922648_p.jpg,True,HTTP 404
casent0922649,Crematogaster,train,1676478278,1990-12-02,https://www.antweb.org/images/casent0922649/casent0922649_p_1_high.jpg,data/images/Crematogaster/casent0922649_p.jpg,True,HTTP 404
casent0922650,Crematogaster,test,1676478259,1986-10-09,https://www.antweb.org/images/casent0922650/casent0922650_p_1_high.jpg,data/images/Crematogaster/casent0922650_p.jpg,True,HTTP 404
casent0922942,Metapone,train,1839282167,1993-02-10,https://www.antweb.org/images/casent0922942/casent0922942_p_1_high.jpg,data/images/Metapone/casent0922942_p.jpg,True,HTTP 404
casent0922944,Metapone,train,1839282165,2000-07-29,https://www.antweb.org/images/casent0922944/casent0922944_p_1_high.jpg,data/images/Metapone/casent0922944_p.jpg,True,HTTP 404
casent0923156,Camponotus,train,2006017618,2006-11-18,https://www.antweb.org/images/casent0923156/casent0923156_p_1_high.jpg,data/images/Camponotus/casent0923156_p.jpg,True,HTTP 404
casent0923160,Pheidole,train,2237176605,2002-11-19/2002-11-23,https://www.antweb.org/images/casent0923160/casent0923160_p_1_high.jpg,data/images/Pheidole/casent0923160_p.jpg,True,HTTP 404
casent0923161,Pheidole,train,2237176607,2013-10-07,https://www.antweb.org/images/casent0923161/casent0923161_p_1_high.jpg,data/images/Pheidole/casent0923161_p.jpg,True,HTTP 404
casent0923165,Pheidole,test,2238638219,2014-03-10/2014-03-12,https://www.antweb.org/images/casent0923165/casent0923165_p_1_high.jpg,data/images/Pheidole/casent0923165_p.jpg,True,HTTP 404
casent0923166,Pheidole,train,2238638222,2018-02-09,https://www.antweb.org/images/casent0923166/casent0923166_p_1_high.jpg,data/images/Pheidole/casent0923166_p.jpg,True,HTTP 404
casent0923167,Pheidole,train,2238638218,2002-01-24,https://www.antweb.org/images/casent0923167/casent0923167_p_1_high.jpg,data/images/Pheidole/casent0923167_p.jpg,True,HTTP 404
casent0923168,Pheidole,train,2238638220,2009-02-22,https://www.antweb.org/images/casent0923168/casent0923168_p_1_high.jpg,data/images/Pheidole/casent0923168_p.jpg,True,HTTP 404
casent0923169,Pheidole,train,2238638221,2012-12-02/2012-12-03,https://www.antweb.org/images/casent0923169/casent0923169_p_1_high.jpg,data/images/Pheidole/casent0923169_p.jpg,True,HTTP 404
casent0923170,Pheidole,train,2243028322,2006-11-14,https://www.antweb.org/images/casent0923170/casent0923170_p_1_high.jpg,data/images/Pheidole/casent0923170_p.jpg,True,HTTP 404
casent0923171,Pheidole,train,2243028357,2012-01-27,https://www.antweb.org/images/casent0923171/casent0923171_p_1_high.jpg,data/images/Pheidole/casent0923171_p.jpg,True,HTTP 404
casent0923172,Pheidole,train,2243028352,2004-03-23,https://www.antweb.org/images/casent0923172/casent0923172_p_1_high.jpg,data/images/Pheidole/casent0923172_p.jpg,True,HTTP 404
casent0923174,Pheidole,train,2243028327,2011-04-30,https://www.antweb.org/images/casent0923174/casent0923174_p_1_high.jpg,data/images/Pheidole/casent0923174_p.jpg,True,HTTP 404
casent0923175,Pheidole,test,2243028356,2011-04-30,https://www.antweb.org/images/casent0923175/casent0923175_p_1_high.jpg,data/images/Pheidole/casent0923175_p.jpg,True,HTTP 404
casent0923176,Pheidole,train,2243028358,2014-03-10/2014-03-12,https://www.antweb.org/images/casent0923176/casent0923176_p_1_high.jpg,data/images/Pheidole/casent0923176_p.jpg,True,HTTP 404
casent0923177,Pheidole,test,2243028313,2007-08-30,https://www.antweb.org/images/casent0923177/casent0923177_p_1_high.jpg,data/images/Pheidole/casent0923177_p.jpg,True,HTTP 404
casent0923178,Pheidole,train,2244392310,2005-12-14,https://www.antweb.org/images/casent0923178/casent0923178_p_1_high.jpg,data/images/Pheidole/casent0923178_p.jpg,True,HTTP 404
casent0923179,Pheidole,train,2244392312,2005-06-06/2005-06-08,https://www.antweb.org/images/casent0923179/casent0923179_p_1_high.jpg,data/images/Pheidole/casent0923179_p.jpg,True,HTTP 404
casent0923180,Pheidole,test,2244392314,2012-01-17/2012-01-18,https://www.antweb.org/images/casent0923180/casent0923180_p_1_high.jpg,data/images/Pheidole/casent0923180_p.jpg,True,HTTP 404
casent0923181,Pheidole,test,2244392313,2013-02-20,https://www.antweb.org/images/casent0923181/casent0923181_p_1_high.jpg,data/images/Pheidole/casent0923181_p.jpg,True,HTTP 404
casent0923182,Pheidole,test,2244392311,2013-10-19,https://www.antweb.org/images/casent0923182/casent0923182_p_1_high.jpg,data/images/Pheidole/casent0923182_p.jpg,True,HTTP 404
casent0923183,Pheidole,train,2248053217,2002-01-21/2002-01-25,https://www.antweb.org/images/casent0923183/casent0923183_p_1_high.jpg,data/images/Pheidole/casent0923183_p.jpg,True,HTTP 404
casent0923184,Pheidole,test,2266331442,2004-12-10,https://www.antweb.org/images/casent0923184/casent0923184_p_1_high.jpg,data/images/Pheidole/casent0923184_p.jpg,True,HTTP 404
casent0923185,Pheidole,train,2266331424,2013-02-26,https://www.antweb.org/images/casent0923185/casent0923185_p_1_high.jpg,data/images/Pheidole/casent0923185_p.jpg,True,HTTP 404
casent0923186,Pheidole,train,2266331441,1997-04-27,https://www.antweb.org/images/casent0923186/casent0923186_p_1_high.jpg,data/images/Pheidole/casent0923186_p.jpg,True,HTTP 404
casent0923187,Pheidole,train,2266331433,2013-03-01,https://www.antweb.org/images/casent0923187/casent0923187_p_1_high.jpg,data/images/Pheidole/casent0923187_p.jpg,True,HTTP 404
casent0923188,Pheidole,train,2266331434,2010-12-08,https://www.antweb.org/images/casent0923188/casent0923188_p_1_high.jpg,data/images/Pheidole/casent0923188_p.jpg,True,HTTP 404
casent0923189,Pheidole,train,2252113803,,https://www.antweb.org/images/casent0923189/casent0923189_p_1_high.jpg,data/images/Pheidole/casent0923189_p.jpg,True,HTTP 404
casent0923190,Pheidole,train,2252113802,,https://www.antweb.org/images/casent0923190/casent0923190_p_1_high.jpg,data/images/Pheidole/casent0923190_p.jpg,True,HTTP 404
casent0923191,Pheidole,train,2252113800,,https://www.antweb.org/images/casent0923191/casent0923191_p_1_high.jpg,data/images/Pheidole/casent0923191_p.jpg,True,HTTP 404
casent0923192,Pheidole,train,2252113804,,https://www.antweb.org/images/casent0923192/casent0923192_p_1_high.jpg,data/images/Pheidole/casent0923192_p.jpg,True,HTTP 404
casent0923193,Pheidole,train,2252113797,,https://www.antweb.org/images/casent0923193/casent0923193_p_1_high.jpg,data/images/Pheidole/casent0923193_p.jpg,True,HTTP 404
casent0923194,Pheidole,test,2252113798,,https://www.antweb.org/images/casent0923194/casent0923194_p_1_high.jpg,data/images/Pheidole/casent0923194_p.jpg,False,
casent0923195,Pheidole,test,2252113799,,https://www.antweb.org/images/casent0923195/casent0923195_p_1_high.jpg,data/images/Pheidole/casent0923195_p.jpg,True,HTTP 404
casent0923196,Pheidole,train,2252113801,,https://www.antweb.org/images/casent0923196/casent0923196_p_1_high.jpg,data/images/Pheidole/casent0923196_p.jpg,True,HTTP 404
casent0923197,Camponotus,test,2266331445,2010-02-05/2010-02-07,https://www.antweb.org/images/casent0923197/casent0923197_p_1_high.jpg,data/images/Camponotus/casent0923197_p.jpg,True,HTTP 404
casent0923201,Pheidole,test,2266331427,,https://www.antweb.org/images/casent0923201/casent0923201_p_1_high.jpg,data/images/Pheidole/casent0923201_p.jpg,True,HTTP 404
casent0923202,Pheidole,train,2266331436,,https://www.antweb.org/images/casent0923202/casent0923202_p_1_high.jpg,data/images/Pheidole/casent0923202_p.jpg,True,HTTP 404
casent0923203,Pheidole,test,2266331447,,https://www.antweb.org/images/casent0923203/casent0923203_d_1_high.jpg,data/images/Pheidole/casent0923203_d.jpg,True,HTTP 404
casent0923204,Pheidole,test,2266331443,,https://www.antweb.org/images/casent0923204/casent0923204_p_1_high.jpg,data/images/Pheidole/casent0923204_p.jpg,True,HTTP 404
casent0923205,Pheidole,train,2266331420,,https://www.antweb.org/images/casent0923205/casent0923205_p_1_high.jpg,data/images/Pheidole/casent0923205_p.jpg,True,HTTP 404
casent0923206,Pheidole,test,2266331431,,https://www.antweb.org/images/casent0923206/casent0923206_p_1_high.jpg,data/images/Pheidole/casent0923206_p.jpg,True,HTTP 404
casent0923207,Pheidole,train,2266331437,,https://www.antweb.org/images/casent0923207/casent0923207_p_1_high.jpg,data/images/Pheidole/casent0923207_p.jpg,True,HTTP 404
casent0923208,Pheidole,train,2266331430,,https://www.antweb.org/images/casent0923208/casent0923208_p_1_high.jpg,data/images/Pheidole/casent0923208_p.jpg,True,HTTP 404
casent0923209,Pheidole,test,2266331439,,https://www.antweb.org/images/casent0923209/casent0923209_p_1_high.jpg,data/images/Pheidole/casent0923209_p.jpg,True,HTTP 404
casent0923210,Pheidole,train,2266331423,,https://www.antweb.org/images/casent0923210/casent0923210_p_1_high.jpg,data/images/Pheidole/casent0923210_p.jpg,True,HTTP 404
casent0923211,Pheidole,train,2266331432,,https://www.antweb.org/images/casent0923211/casent0923211_p_1_high.jpg,data/images/Pheidole/casent0923211_p.jpg,True,HTTP 404
casent0923212,Pheidole,train,2266331444,,https://www.antweb.org/images/casent0923212/casent0923212_p_1_high.jpg,data/images/Pheidole/casent0923212_p.jpg,True,HTTP 404
casent0923213,Pheidole,test,2266331425,,https://www.antweb.org/images/casent0923213/casent0923213_p_1_high.jpg,data/images/Pheidole/casent0923213_p.jpg,True,HTTP 404
casent0923217,Pheidole,train,2266331426,2013-02-19,https://www.antweb.org/images/casent0923217/casent0923217_p_1_high.jpg,data/images/Pheidole/casent0923217_p.jpg,True,HTTP 404
casent0923218,Pheidole,test,2266331446,2005-12-12,https://www.antweb.org/images/casent0923218/casent0923218_p_1_high.jpg,data/images/Pheidole/casent0923218_p.jpg,True,HTTP 404
casent0923219,Pheidole,train,2266331429,2018-02-05,https://www.antweb.org/images/casent0923219/casent0923219_p_1_high.jpg,data/images/Pheidole/casent0923219_p.jpg,True,HTTP 404
casent0923220,Pheidole,train,2266331422,2013-02-20,https://www.antweb.org/images/casent0923220/casent0923220_p_1_high.jpg,data/images/Pheidole/casent0923220_p.jpg,True,HTTP 404
casent0923221,Pheidole,train,2266331438,2011-04-29,https://www.antweb.org/images/casent0923221/casent0923221_p_1_high.jpg,data/images/Pheidole/casent0923221_p.jpg,True,HTTP 404
casent0923222,Pheidole,train,2273871800,2004-11-30,https://www.antweb.org/images/casent0923222/casent0923222_p_1_high.jpg,data/images/Pheidole/casent0923222_p.jpg,True,HTTP 404
casent0923223,Pheidole,test,2273871802,2010-02-27,https://www.antweb.org/images/casent0923223/casent0923223_p_1_high.jpg,data/images/Pheidole/casent0923223_p.jpg,True,HTTP 404
casent0923224,Pheidole,train,2273871803,1993-12-02,https://www.antweb.org/images/casent0923224/casent0923224_p_1_high.jpg,data/images/Pheidole/casent0923224_p.jpg,True,HTTP 404
casent0923226,Pheidole,train,2273871801,2013-02-17,https://www.antweb.org/images/casent0923226/casent0923226_p_1_high.jpg,data/images/Pheidole/casent0923226_p.jpg,True,HTTP 404
casent0923227,Pheidole,train,2275274564,2006-11-14,https://www.antweb.org/images/casent0923227/casent0923227_p_1_high.jpg,data/images/Pheidole/casent0923227_p.jpg,True,HTTP 404
casent0923231,Camponotus,train,2412551277,1990-11-28,https://www.antweb.org/images/casent0923231/casent0923231_p_1_high.jpg,data/images/Camponotus/casent0923231_p.jpg,True,HTTP 404
casent0923247,Pheidole,train,2416978588,2004-11-16,https://www.antweb.org/images/casent0923247/casent0923247_p_1_high.jpg,data/images/Pheidole/casent0923247_p.jpg,True,HTTP 404
casent0923248,Pheidole,train,2416978585,2005-11-26,https://www.antweb.org/images/casent0923248/casent0923248_p_1_high.jpg,data/images/Pheidole/casent0923248_p.jpg,True,HTTP 404
casent0923249,Pheidole,train,2416978587,2018-02-13,https://www.antweb.org/images/casent0923249/casent0923249_p_1_high.jpg,data/images/Pheidole/casent0923249_p.jpg,True,HTTP 404
casent0923250,Pheidole,test,2416978584,2012-12-12/2012-12-19,https://www.antweb.org/images/casent0923250/casent0923250_p_1_high.jpg,data/images/Pheidole/casent0923250_p.jpg,True,HTTP 404
